videoID,textDisplay,textOriginal,authorDisplayName,authorChannelId,publishedAt,preprocessed_text
q089dTzsJyA,"Even if you try to break the word;Gyanvapi,that speaks a lot!","Even if you try to break the word;Gyanvapi,that speaks a lot!",A S,UCRDriOYyFM2Y6E6G-hju61A,2022-09-12T16:03:34Z,even if you try to break the word gyanvapi that speaks lot 
q089dTzsJyA,"Thanks to Advocate Vishnu shankar jain ji, (adv. from Hindu side) for your tremendous work. ❤","Thanks to Advocate Vishnu shankar jain ji, (adv. from Hindu side) for your tremendous work. ❤",Rajat sen,UCKCPG7igo-sPJZ-7_1QsOog,2022-09-12T11:34:29Z,thanks to advocate vishnu shankar jain ji adv from hindu side for your tremendous work 
q089dTzsJyA,"1st destroyed by Aibak in 12th century. James princep&#39;s book &quot; Banaras illustrated&quot; describes Vishweshwar temple demolished n convert to mosque by Aurangzeb in 1669. Sakib Khan too agrees in &quot;Yasir Alamgiri&quot; book. His governer ABUL HASSAN broke it. Till 1993, Sringaar Gori n Shiva were worshipped here, then closed by then govt. Nandi of kashi Vishwanath is facing it. Jai sai Deepak has challenged the &quot; Places of worship act, 1991 &quot; that makes a stay on status for every place of worship as on independence, 1947. Exception: areas of conflict ( it is conflicted ), Babri mazid etc. <br><br>ANY LAW THAT DENIES JUSTICE NEEDS TO BE REPEALED, LET IT OPEN THE PANDORA BOX ..  DEEDS OF HISTORY SHOULD BE CORRECTED. LET THE NATION KW WHAT KIND OF PERSECUTION / TORTURE EXISTED IN INDIA FOR HINDUS","1st destroyed by Aibak in 12th century. James princep's book "" Banaras illustrated"" describes Vishweshwar temple demolished n convert to mosque by Aurangzeb in 1669. Sakib Khan too agrees in ""Yasir Alamgiri"" book. His governer ABUL HASSAN broke it. Till 1993, Sringaar Gori n Shiva were worshipped here, then closed by then govt. Nandi of kashi Vishwanath is facing it. Jai sai Deepak has challenged the "" Places of worship act, 1991 "" that makes a stay on status for every place of worship as on independence, 1947. Exception: areas of conflict ( it is conflicted ), Babri mazid etc. 

ANY LAW THAT DENIES JUSTICE NEEDS TO BE REPEALED, LET IT OPEN THE PANDORA BOX ..  DEEDS OF HISTORY SHOULD BE CORRECTED. LET THE NATION KW WHAT KIND OF PERSECUTION / TORTURE EXISTED IN INDIA FOR HINDUS",Shubham Verma,UCZqyqDLC5jMZHLpcxfyRY-A,2022-09-12T11:35:11Z,1st destroyed by aibak in 12th century james princep book banaras illustrated describes vishweshwar temple demolished convert to mosque by aurangzeb in 1669 sakib khan too agrees in yasir alamgiri book his governer abul hassan broke it till 1993 sringaar gori shiva were worshipped here then closed by then govt nandi of kashi vishwanath is facing it jai sai deepak ha challenged the place of worship act 1991 that make stay on status for every place of worship a on independence 1947 exception area of conflict it is conflicted babri mazid etc any law that denies justice need to be repealed let it open the pandora box deed of history should be corrected let the nation kw what kind of persecution torture existed in india for hindu 
q089dTzsJyA,"In 1978 From 44th Ammendment to the Constitution,Right to Property was removed in the government of Morarji Desai and Converted it into a legal right right under Article 300 A.","In 1978 From 44th Ammendment to the Constitution,Right to Property was removed in the government of Morarji Desai and Converted it into a legal right right under Article 300 A.",YOGA'S LOVER,UC2DM3Rblnop1wdUhnR8S3iA,2022-09-12T14:00:40Z,in 1978 from 44th ammendment to the constitution right to property wa removed in the government of morarji desai and converted it into legal right right under article 300 
q089dTzsJyA,Great decision by the Court and my thanks to advocate Bishnu Jain and his team 👍👍🙏,Great decision by the Court and my thanks to advocate Bishnu Jain and his team 👍👍🙏,Ramesh Chandra Kar,UCMgDCM5gZLkj-QECq3hODPA,2022-09-12T14:33:18Z,great decision by the court and my thanks to advocate bishnu jain and his team 
q089dTzsJyA,Hats off to The Jaipur Dialogue,Hats off to The Jaipur Dialogue,Tech Tan,UCqZPUJHeyUGuBTCS89xWjsw,2022-09-12T11:22:55Z,hat off to the jaipur dialogue 
q089dTzsJyA,"ideally 3 temples were excluded from places of worksh8p act , as these 3 cases are older than 100 years .","ideally 3 temples were excluded from places of worksh8p act , as these 3 cases are older than 100 years .",Rajat Gupta,UCMwPTUQl9NTlkHprWhnAhZw,2022-09-13T05:00:20Z,ideally temple were excluded from place of worksh8p act a these case are older than 100 year 
q089dTzsJyA,"India&#39;s existance not limited to 1947, the 1991 act was total BS.","India's existance not limited to 1947, the 1991 act was total BS.",Ishant,UCvPHMiUiZSYS-2mpR5xN4hg,2022-09-12T12:48:35Z,india existance not limited to 1947 the 1991 act wa total b 
q089dTzsJyA,Places of worship act is to contain short term religious violence and not to deny hindu rights.Anyway the act has been passed in parliament and it can be   taken back.,Places of worship act is to contain short term religious violence and not to deny hindu rights.Anyway the act has been passed in parliament and it can be   taken back.,M Tejas,UCibS4AWYh4oqORg0Xqkutlg,2022-09-12T15:20:15Z,place of worship act is to contain short term religious violence and not to deny hindu right anyway the act ha been passed in parliament and it can be taken back 
q089dTzsJyA,Thanks sir for all updates 😊,Thanks sir for all updates 😊,Ak Pandey,UCK8LTzt-WbbjQEMHkO9Ecdw,2022-09-12T15:01:55Z,thanks sir for all update 
q089dTzsJyA,All law and systems needs to be  favourable  to nation and  not Upeasement  for divisions,All law and systems needs to be  favourable  to nation and  not Upeasement  for divisions,Aniket Tripathi,UCVFcM_G6KFkUxakkKtfW02Q,2022-09-13T01:55:37Z,all law and system need to be favourable to nation and not upeasement for division 
q089dTzsJyA,Dear sir please explain waqf act 1995 .,Dear sir please explain waqf act 1995 .,Rahul Prasad,UC5F2pU9a4d5t25_DJbIdJrQ,2022-09-12T12:12:04Z,dear sir please explain waqf act 1995 
q089dTzsJyA,option c morarji Desai is right answer,option c morarji Desai is right answer,Abhimanyu Sharma,UCyfQ2Q08YVKasuExTAToMxA,2022-09-12T11:46:35Z,option morarji desai is right answer 
q089dTzsJyA,Right to property was abolished by 44th constitutional amendment in 1978 by Morarji Desai government.,Right to property was abolished by 44th constitutional amendment in 1978 by Morarji Desai government.,JOSHI CHIRAG,UCH7RbBAyZsUAkS9ScO8K6bg,2022-09-14T03:56:13Z,right to property wa abolished by 44th constitutional amendment in 1978 by morarji desai government 
q089dTzsJyA,May those women have a peaceful life,May those women have a peaceful life,Sumit Saini,UC6-h0W242amD1B5cVaiRgpg,2022-09-13T02:37:27Z,may those woman have peaceful life 
q089dTzsJyA,Right to property was removed during the Regime of Indira Gandhi in 1976 through 44th Constitutional Amendment,Right to property was removed during the Regime of Indira Gandhi in 1976 through 44th Constitutional Amendment,Djxjnxndmfkv zkcnvjvskdjf,UCPj4I0ZYORLZVOjG0VBdKkg,2022-09-12T11:56:34Z,right to property wa removed during the regime of indira gandhi in 1976 through 44th constitutional amendment 
q089dTzsJyA,Morarji desai ....<br>44th Constitutional amendment act 1978<br>It was made a legal right under articla 300a of the indian constitution..,"Morarji desai ....
44th Constitutional amendment act 1978
It was made a legal right under articla 300a of the indian constitution..",Shashi prakash Singh,UCtP38hsEjMkzsmy6jyW1-9A,2022-09-12T12:28:14Z,morarji desai 44th constitutional amendment act 1978 it wa made legal right under articla 300a of the indian constitution 
q089dTzsJyA,<b>Act is Not Above Fact</b> 🔥🔥,*Act is Not Above Fact* 🔥🔥,A乚𝜪𝕜,UC1GtrdGlriOSdIeUb7QbGSg,2022-09-14T03:55:42Z,act is not above fact 
q089dTzsJyA,Still there are many temple&#39;s (big one) .<br><br>HAR HAR MAHADEV 🚩🚩,"Still there are many temple's (big one) .

HAR HAR MAHADEV 🚩🚩",Shubham Tripathi,UCXkbr5_8qWd8_-ZMvH5jYMA,2022-09-12T13:25:27Z,still there are many temple big one har har mahadev 
q089dTzsJyA,Please make a video on waqf act,Please make a video on waqf act,Chirag Parmar,UCuj_I-p7lNTd4kns-Rj7DCA,2022-09-12T12:29:39Z,please make video on waqf act 
q089dTzsJyA,Study IQ is very affordable,Study IQ is very affordable,Rahul S,UCxFeRjaHXzm9dYEZG9UZ3Dw,2022-09-12T11:33:13Z,study iq is very affordable 
q089dTzsJyA,Yeeee yeppi ...  Jai Hindustan.,Yeeee yeppi ...  Jai Hindustan.,Swati,UCtqoeRKaK6B00JlTYbbgdNg,2022-09-12T11:10:12Z,yee yeppi jai hindustan 
q089dTzsJyA,Can it possible to remove 1991 act?,Can it possible to remove 1991 act?,Harsh kumar,UCDbZedXLQ6y0LgzobUStCJQ,2022-09-13T13:03:31Z,can it possible to remove 1991 act 
q089dTzsJyA,"Wow, our india is on track to become leader of the world soon.","Wow, our india is on track to become leader of the world soon.",Mohammad Aazib,UCnEVDZ_5b04vw4jPbrVnu1g,2022-09-12T13:58:07Z,wow our india is on track to become leader of the world soon 
q089dTzsJyA,Right to property removed by morarji desai govt,Right to property removed by morarji desai govt,Biswajit Ray,UCCWsgYxF_UjDoHFxz42WPBA,2022-09-12T12:35:48Z,right to property removed by morarji desai govt 
q089dTzsJyA,Jai shree Ram,Jai shree Ram,Amit Singh,UC3mRwQmsoZQzMJxQK5Cabhw,2022-09-13T07:45:10Z,jai shree ram 
q089dTzsJyA,Jai Shree Mahakal Ji 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,Jai Shree Mahakal Ji 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,HUNTER* SHASHI,UCnTtiL3hjKLwVzSPxp4u7CQ,2022-09-13T07:33:33Z,jai shree mahakal ji 
q089dTzsJyA,Jai shree Krishna,Jai shree Krishna,thunderstorm,UCvMloorpw8Ss83UhOgHB1yQ,2022-09-13T04:19:36Z,jai shree krishna 
q089dTzsJyA,Nice so we will going to see 👀 another way of politics,Nice so we will going to see 👀 another way of politics,Amiy EAGLE,UCqAv96dcbPhhM3BrXSgo_cA,2022-09-13T01:27:44Z,nice so we will going to see another way of politics 
q089dTzsJyA,You can see the wall of temple clearly,You can see the wall of temple clearly,Shaurya Singh,UCycv5E5k04t-A_IaUSMeknw,2022-09-12T11:40:20Z,you can see the wall of temple clearly 
q089dTzsJyA,Places of worship act violates right to justice.,Places of worship act violates right to justice.,Amit Swain,UCNMEDaPoXm1X45G1Vo0kn2Q,2022-09-12T13:05:11Z,place of worship act violates right to justice 
q089dTzsJyA,Jai shree ram,Jai shree ram,Harry Potter,UC32wYEWcOvpKSka2SUew1nA,2022-09-12T12:10:41Z,jai shree ram 
q089dTzsJyA,Jai shree ram 🙏,Jai shree ram 🙏,king Rajput,UCvLbr_C6sYr5gIgBuyitoLQ,2022-09-12T13:15:21Z,jai shree ram 
q089dTzsJyA,Low of karma 🔥,Low of karma 🔥,Surya Bishnoi,UCW5wEEbkfVQFh2DmV0SFo8A,2022-09-12T12:36:24Z,low of karma 
q089dTzsJyA,40000 more temples to go,40000 more temples to go,Random Tricks pro,UCFrcAxipaLYwHlBbRsOEAow,2022-09-12T12:07:03Z,400 more temple to go 
q089dTzsJyA,Forget justice,Forget justice,UGC NET free class,UCuV_Rmnoe6NXR-NMO2ij_4A,2022-09-12T17:47:58Z,forget justice 
q089dTzsJyA,Good news,Good news,complete your goals,UCC9qQ7o5BGB-mWUzFlbm-8w,2022-09-12T13:42:27Z,good news 
q089dTzsJyA,Jai bhole baba 🙏🙏,Jai bhole baba 🙏🙏,Saurabh singh,UCljrQ610mWsD9jYIxktb8qg,2022-09-12T16:01:13Z,jai bhole baba 
fpw0cdCcC2g,"Desperate motivated journos arguing on law, critiquing judges and pronouncing judgements. No wonder ex-CJI spoke of media trials, anyways, loving it.","Desperate motivated journos arguing on law, critiquing judges and pronouncing judgements. No wonder ex-CJI spoke of media trials, anyways, loving it.",Arin M,UCAe-ojz267VrxWia61h5SOg,2022-09-13T18:51:20Z,desperate motivated journos arguing on law critiquing judge and pronouncing judgement no wonder ex cji spoke of medium trial anyways loving it 
fpw0cdCcC2g,Anti law judgment by local court,Anti law judgment by local court,Shahid Khan,UC4b-ilh5oEKTJx4vDUR7VYg,2022-09-13T17:45:56Z,anti law judgment by local court 
fpw0cdCcC2g,Hindus are now being asked to vacate their homes in a village in Tamilnadu.  The entire ownership of the village is now with the Waqf Board!  Effect of forged stamp papers in India!,Hindus are now being asked to vacate their homes in a village in Tamilnadu.  The entire ownership of the village is now with the Waqf Board!  Effect of forged stamp papers in India!,Chander,UCMrku33O872KXpC5XjILf4A,2022-09-14T00:59:34Z,hindu are now being asked to vacate their home in village in tamilnadu the entire ownership of the village is now with the waqf board effect of forged stamp paper in india 
fpw0cdCcC2g,Sir  SC me Judiciary me ko snghiyon ne world level ka mazaq bana rakha hae kewal muslim dushmani ko badhawa dena hae sarkar ke eshare par Judiciary system kam kar raha hae.,Sir  SC me Judiciary me ko snghiyon ne world level ka mazaq bana rakha hae kewal muslim dushmani ko badhawa dena hae sarkar ke eshare par Judiciary system kam kar raha hae.,Wasim,UC4Z00zYoWJZT1xvM8kgExMw,2022-09-14T01:35:50Z,sir sc me judiciary me ko snghiyon ne world level ka mazaq bana rakha hae kewal muslim dushmani ko badhawa dena hae sarkar ke eshare par judiciary system kam kar raha hae 
fpw0cdCcC2g,Let the truth come out,Let the truth come out,paliwal view,UCN7HsMouxUSeaZRoG0Qbdxw,2022-09-13T17:54:30Z,let the truth come out 
fpw0cdCcC2g,Vah kab Mandir tha vah Nahin jante lekin vah abhi masjid tha unka hak nahin tha agar unhen uska hak milega To ham musalmanon Ko bhi apna masjid ka hak hai,Vah kab Mandir tha vah Nahin jante lekin vah abhi masjid tha unka hak nahin tha agar unhen uska hak milega To ham musalmanon Ko bhi apna masjid ka hak hai,Sheikhshahid,UCpOLx1_3HRGrjaopuv8NBZg,2022-09-14T02:42:42Z,vah kab mandir tha vah nahin jante lekin vah abhi masjid tha unka hak nahin tha agar unhen uska hak milega to ham musalmanon ko bhi apna masjid ka hak hai 
fpw0cdCcC2g,Thanks,Thanks,Mohd Sayeed,UCmQxaE3AkW-W3UkP3Uj87cQ,2022-09-13T18:12:28Z,thanks 
fpw0cdCcC2g,Thanks,Thanks,Hanee'f Hashmii,UCA32blh7xLjtUygXBYOvFmg,2022-09-13T17:18:05Z,thanks 
fpw0cdCcC2g,Go visit Dr. Syed Rizwan Ahmed&#39;s channel and learn how to be unbiased!,Go visit Dr. Syed Rizwan Ahmed's channel and learn how to be unbiased!,Prashasthihaldwani,UCkKFURJHESYajFrz-9lG-Pg,2022-09-14T07:07:31Z,go visit dr syed rizwan ahmed channel and learn how to be unbiased 
fpw0cdCcC2g,SIRF BHARAT JODO,SIRF BHARAT JODO,M Rahman,UCKPSv5_jDNjw1e0cnXEcNmw,2022-09-13T16:30:14Z,sirf bharat jodo 
fpw0cdCcC2g,"yes this is only matter of allowing  to do puja. outside the masjid, but media and bjp people are making  this a huge topic to create problem","yes this is only matter of allowing  to do puja. outside the masjid, but media and bjp people are making  this a huge topic to create problem",feroz latif,UCOURCM03EwU0HuZo6vdBGWA,2022-09-13T17:58:29Z,yes this is only matter of allowing to do puja outside the masjid but medium and bjp people are making this huge topic to create problem 
fpw0cdCcC2g,"Satya hindi platform,  have about 8 to 10 journalist, who think that they are the expert on science  politics, history, military science  law. They are all anti Modi, anti BJP.","Satya hindi platform,  have about 8 to 10 journalist, who think that they are the expert on science  politics, history, military science  law. They are all anti Modi, anti BJP.",Mahima Pandey,UCNA2MC3c2bcU6yv6ZSc_4fg,2022-09-13T21:54:01Z,satya hindi platform have about to 10 journalist who think that they are the expert on science politics history military science law they are all anti modi anti bjp 
fpw0cdCcC2g,Ground is being Prepared for 2024 general elections.,Ground is being Prepared for 2024 general elections.,tarlok singh Sahota,UCeqw_UL-OxaEEaTjwKdvhdg,2022-09-13T21:23:36Z,ground is being prepared for 2024 general election 
fpw0cdCcC2g,BJP.  ASALI .MUDHOKo. GUMARAH. KAR. RAHI. HI<br>BJP .SABASE. ZUTI. PARTY. HI.,"BJP.  ASALI .MUDHOKo. GUMARAH. KAR. RAHI. HI
BJP .SABASE. ZUTI. PARTY. HI.",Nanaji Ramteke,UCnTVvoW42wM99nzD3QHKzOg,2022-09-14T01:58:55Z,bjp asali mudhoko gumarah kar rahi hi bjp sabase zuti party hi 
fpw0cdCcC2g,Wqft Board must be controlled by Central Government .....,Wqft Board must be controlled by Central Government .....,AN,UCW1CKwbbZijvur1-hZez93g,2022-09-13T18:15:27Z,wqft board must be controlled by central government 
fpw0cdCcC2g,1991 Worship Act should be REVOKE,1991 Worship Act should be REVOKE,AN,UCW1CKwbbZijvur1-hZez93g,2022-09-13T18:08:25Z,1991 worship act should be revoke 
fpw0cdCcC2g,Moo,Moo,Anwar Sheikh,UCW5vebUGAgT82v5AitTRhuQ,2022-09-13T18:13:22Z,moo 
fpw0cdCcC2g,It is very clear it is a mandir,It is very clear it is a mandir,paliwal view,UCN7HsMouxUSeaZRoG0Qbdxw,2022-09-13T17:51:38Z,it is very clear it is mandir 
fpw0cdCcC2g,BJP is horrible party. How to get rid of this party.,BJP is horrible party. How to get rid of this party.,Dilip Kulkarni,UCdPdexnphWbKLc-5NEgpcGg,2022-09-13T17:36:14Z,bjp is horrible party how to get rid of this party 
QSjxjftp78U,Mark my words every Msjid is A MANDIR FIRST.,Mark my words every Msjid is A MANDIR FIRST.,demo purpose,UCW1Oxsjl6tYwWkHrW-sBFTQ,2022-09-12T20:52:19Z,mark my word every msjid is mandir first 
QSjxjftp78U,How can nature of religious act change. When the religious place is  maandir. And it was demolished by islamic ruler and then they made mosq on it. It is completely wrong,How can nature of religious act change. When the religious place is  maandir. And it was demolished by islamic ruler and then they made mosq on it. It is completely wrong,Shubham Ghede,UCsMQBH2z32VZksPUoiiOkvw,2022-09-13T02:19:35Z,how can nature of religious act change when the religious place is maandir and it wa demolished by islamic ruler and then they made mosq on it it is completely wrong 
QSjxjftp78U,"Owaisiji, why don&#39;t you condemn the demolition of temples of the past, why your statements are always selective, you oppose Raja Singh and nupur sharma but in 9 years you never condemn the statement made by your brother","Owaisiji, why don't you condemn the demolition of temples of the past, why your statements are always selective, you oppose Raja Singh and nupur sharma but in 9 years you never condemn the statement made by your brother",mukul kaushal,UCCPsodMgDfzoIXZNn3H5rYw,2022-09-13T03:21:21Z,owaisiji why don you condemn the demolition of temple of the past why your statement are always selective you oppose raja singh and nupur sharma but in year you never condemn the statement made by your brother 
QSjxjftp78U,Kashmirii pandits were mass murdered and driven out from the valley in 1990 and places of worship act passed in 1991 ! Are both connected  under congies regime?,Kashmirii pandits were mass murdered and driven out from the valley in 1990 and places of worship act passed in 1991 ! Are both connected  under congies regime?,Muhammed saleem,UCNMwzGcQgUKiafa0VvTzrYQ,2022-09-12T13:03:32Z,kashmirii pandits were mass murdered and driven out from the valley in 1990 and place of worship act passed in 1991 are both connected under congies regime 
QSjxjftp78U,"Owaisiji, whatever evidence you have gathered, why don&#39;t you present it directly in the court, instead of making videos? You are a barrister and you have to set the right personal example to the public through your exemplary conduct and respect for the court. In fact, why don&#39;t you argue the cases yourself for the Muslim-side?","Owaisiji, whatever evidence you have gathered, why don't you present it directly in the court, instead of making videos? You are a barrister and you have to set the right personal example to the public through your exemplary conduct and respect for the court. In fact, why don't you argue the cases yourself for the Muslim-side?",Haresh Gaglani,UC754drkdeos5K3KbGZsal0g,2022-09-12T12:54:14Z,owaisiji whatever evidence you have gathered why don you present it directly in the court instead of making video you are barrister and you have to set the right personal example to the public through your exemplary conduct and respect for the court in fact why don you argue the case yourself for the muslim side 
QSjxjftp78U,Thanks to BJP team. Now court has taken a good decision.,Thanks to BJP team. Now court has taken a good decision.,Humanity Religion,UCsIGcHjHLzggu6eniH3kVrg,2022-09-13T15:00:08Z,thanks to bjp team now court ha taken good decision 
QSjxjftp78U,Check his DNA he too was a Narayan or a Rajeshwar not that long ago,Check his DNA he too was a Narayan or a Rajeshwar not that long ago,LK Reddy,UCHH16mN6SDNzPwNMovc15JA,2022-09-12T18:02:23Z,check his dna he too wa narayan or rajeshwar not that long ago 
QSjxjftp78U,Move that mosque to some other place..,Move that mosque to some other place..,Manu,UCv8obQ8sT36eLN0BMINnraw,2022-09-13T05:58:25Z,move that mosque to some other place 
QSjxjftp78U,Court ne result dedia Tu bolta rahe Khawesi 😅,Court ne result dedia Tu bolta rahe Khawesi 😅,Creative Moments🤩,UCSsJsGR3s8ZkKj0pju4NI3Q,2022-09-13T08:39:38Z,court ne result dedia tu bolta rahe khawesi 
QSjxjftp78U,E topiwala ko afghanisthan ko bhej do modiji! He will be happy  their   because  he cannot open his mouth there,E topiwala ko afghanisthan ko bhej do modiji! He will be happy  their   because  he cannot open his mouth there,Anjani,UCH4EcBnoOdDlkqguY1ERmfw,2022-09-14T09:43:18Z,topiwala ko afghanisthan ko bhej do modiji he will be happy their because he cannot open his mouth there 
QSjxjftp78U,Jabbardasti kabza ker lene se wo jameen kisi sur ka nahi ho jata. Yeh tou hinduon ke jameen jo aap logon ne Jabbardasti kabza ker rakkha h. Pyar mohabat se de dou accha rehega agar nahi doge tou hum dekhenge kaise liya ja sakta h. <br>Even Mecca was a Mandir  owned by Hindus,"Jabbardasti kabza ker lene se wo jameen kisi sur ka nahi ho jata. Yeh tou hinduon ke jameen jo aap logon ne Jabbardasti kabza ker rakkha h. Pyar mohabat se de dou accha rehega agar nahi doge tou hum dekhenge kaise liya ja sakta h. 
Even Mecca was a Mandir  owned by Hindus",Aтнєιѕт Ƥαηɗιтנι,UCUCOK1wcBCF1nAGNWAvi3mg,2022-09-12T15:07:48Z,jabbardasti kabza ker lene se wo jameen kisi sur ka nahi ho jata yeh tou hinduon ke jameen jo aap logon ne jabbardasti kabza ker rakkha pyar mohabat se de dou accha rehega agar nahi doge tou hum dekhenge kaise liya ja sakta even mecca wa mandir owned by hindu 
QSjxjftp78U,Court mn bol na madarasachaap,Court mn bol na madarasachaap,pankaj sharma,UCi4WRbzmhwWsERyR8wKTpcw,2022-09-12T13:40:41Z,court mn bol na madarasachaap 
QSjxjftp78U,Listen this is india we the indian majority will decide what we should do . Frankly speaking all the masjid were built after destroying mandir and there should be no debate restore all mandir hindus have right to demand justice for what mughals and Muslims did including murder rape pillage ...... and owasi is arguing??,Listen this is india we the indian majority will decide what we should do . Frankly speaking all the masjid were built after destroying mandir and there should be no debate restore all mandir hindus have right to demand justice for what mughals and Muslims did including murder rape pillage ...... and owasi is arguing??,Sebastian Shroff,UCyTg0eZU4_V32eYwrNfkaJQ,2022-09-13T21:49:00Z,listen this is india we the indian majority will decide what we should do frankly speaking all the masjid were built after destroying mandir and there should be no debate restore all mandir hindu have right to demand justice for what mughals and muslim did including murder rape pillage and owasi is arguing 
QSjxjftp78U,"Why is Modi sleeping, he should immediately abolish this ridiculous 1991 Places of Worship act","Why is Modi sleeping, he should immediately abolish this ridiculous 1991 Places of Worship act",Fluky Punditry,UCFrcIeqC-cZMHDlhDGX0jgQ,2022-09-12T13:21:23Z,why is modi sleeping he should immediately abolish this ridiculous 1991 place of worship act 
QSjxjftp78U,"Owasi mind your words when criticise modi  sir ,he will never hate Muslims ,at the same time if you threaten modiji you will have to see the  consequences ,it is not a joke you go to supreme Court ,if you condemd modiji ,your days are counted","Owasi mind your words when criticise modi  sir ,he will never hate Muslims ,at the same time if you threaten modiji you will have to see the  consequences ,it is not a joke you go to supreme Court ,if you condemd modiji ,your days are counted",Purushothaman Same as above,UCTfRafU3IHQpWbW6KuLrF5A,2022-09-12T15:09:04Z,owasi mind your word when criticise modi sir he will never hate muslim at the same time if you threaten modiji you will have to see the consequence it is not joke you go to supreme court if you condemd modiji your day are counted 
MOmHrQPMrVE,Mark my words every Msjid is A MANDIR FIRST.,Mark my words every Msjid is A MANDIR FIRST.,demo purpose,UCW1Oxsjl6tYwWkHrW-sBFTQ,2022-09-12T20:52:19Z,mark my word every msjid is mandir first 
MOmHrQPMrVE,How can nature of religious act change. When the religious place is  maandir. And it was demolished by islamic ruler and then they made mosq on it. It is completely wrong,How can nature of religious act change. When the religious place is  maandir. And it was demolished by islamic ruler and then they made mosq on it. It is completely wrong,Shubham Ghede,UCsMQBH2z32VZksPUoiiOkvw,2022-09-13T02:19:35Z,how can nature of religious act change when the religious place is maandir and it wa demolished by islamic ruler and then they made mosq on it it is completely wrong 
MOmHrQPMrVE,"Owaisiji, why don&#39;t you condemn the demolition of temples of the past, why your statements are always selective, you oppose Raja Singh and nupur sharma but in 9 years you never condemn the statement made by your brother","Owaisiji, why don't you condemn the demolition of temples of the past, why your statements are always selective, you oppose Raja Singh and nupur sharma but in 9 years you never condemn the statement made by your brother",mukul kaushal,UCCPsodMgDfzoIXZNn3H5rYw,2022-09-13T03:21:21Z,owaisiji why don you condemn the demolition of temple of the past why your statement are always selective you oppose raja singh and nupur sharma but in year you never condemn the statement made by your brother 
MOmHrQPMrVE,Kashmirii pandits were mass murdered and driven out from the valley in 1990 and places of worship act passed in 1991 ! Are both connected  under congies regime?,Kashmirii pandits were mass murdered and driven out from the valley in 1990 and places of worship act passed in 1991 ! Are both connected  under congies regime?,Muhammed saleem,UCNMwzGcQgUKiafa0VvTzrYQ,2022-09-12T13:03:32Z,kashmirii pandits were mass murdered and driven out from the valley in 1990 and place of worship act passed in 1991 are both connected under congies regime 
MOmHrQPMrVE,"Owaisiji, whatever evidence you have gathered, why don&#39;t you present it directly in the court, instead of making videos? You are a barrister and you have to set the right personal example to the public through your exemplary conduct and respect for the court. In fact, why don&#39;t you argue the cases yourself for the Muslim-side?","Owaisiji, whatever evidence you have gathered, why don't you present it directly in the court, instead of making videos? You are a barrister and you have to set the right personal example to the public through your exemplary conduct and respect for the court. In fact, why don't you argue the cases yourself for the Muslim-side?",Haresh Gaglani,UC754drkdeos5K3KbGZsal0g,2022-09-12T12:54:14Z,owaisiji whatever evidence you have gathered why don you present it directly in the court instead of making video you are barrister and you have to set the right personal example to the public through your exemplary conduct and respect for the court in fact why don you argue the case yourself for the muslim side 
MOmHrQPMrVE,Thanks to BJP team. Now court has taken a good decision.,Thanks to BJP team. Now court has taken a good decision.,Humanity Religion,UCsIGcHjHLzggu6eniH3kVrg,2022-09-13T15:00:08Z,thanks to bjp team now court ha taken good decision 
MOmHrQPMrVE,Check his DNA he too was a Narayan or a Rajeshwar not that long ago,Check his DNA he too was a Narayan or a Rajeshwar not that long ago,LK Reddy,UCHH16mN6SDNzPwNMovc15JA,2022-09-12T18:02:23Z,check his dna he too wa narayan or rajeshwar not that long ago 
MOmHrQPMrVE,Move that mosque to some other place..,Move that mosque to some other place..,Manu,UCv8obQ8sT36eLN0BMINnraw,2022-09-13T05:58:25Z,move that mosque to some other place 
MOmHrQPMrVE,Court ne result dedia Tu bolta rahe Khawesi 😅,Court ne result dedia Tu bolta rahe Khawesi 😅,Creative Moments🤩,UCSsJsGR3s8ZkKj0pju4NI3Q,2022-09-13T08:39:38Z,court ne result dedia tu bolta rahe khawesi 
MOmHrQPMrVE,E topiwala ko afghanisthan ko bhej do modiji! He will be happy  their   because  he cannot open his mouth there,E topiwala ko afghanisthan ko bhej do modiji! He will be happy  their   because  he cannot open his mouth there,Anjani,UCH4EcBnoOdDlkqguY1ERmfw,2022-09-14T09:43:18Z,topiwala ko afghanisthan ko bhej do modiji he will be happy their because he cannot open his mouth there 
